time,ASkin,AArterialBlood,[AArterialBlood]
7.666666666666667,1836.5798111063773,28.866038638821536,19.244025759214356
7.708333333333333,1802.3402171333819,28.865899877206104,19.243933251470736
7.75,1768.953363473704,28.865762752697112,19.24384183513141
7.791666666666667,1736.3979653899678,28.865627233526528,19.243751489017686
7.833333333333333,1704.6537221724677,28.865493275887335,19.24366218392489
7.875,1673.7006467022857,28.865360839552704,19.243573893035137
7.916666666666667,1643.5179126884436,28.86522988527618,19.24348659018412
7.958333333333333,1614.0869551324834,28.8651003771286,19.243400251419065
8.0,1585.38936190077,28.864972279305803,19.243314852870537
8.041666666666666,2533.718032762114,32.471657984682544,21.647771989788364
8.083333333333334,2483.551687376913,32.47526523895439,21.650176825969595
8.125,2434.63499528624,32.47507224771008,21.650048165140053
8.166666666666666,2386.9366160351933,32.4748961866016,21.64993079106773
8.208333333333334,2340.426205691476,32.474732855583,21.649821903722
8.25,2295.0741762217235,32.474576011010086,21.64971734067339
8.291666666666666,2250.851675754096,32.474410536499455,21.64960702433297
8.333333333333334,2207.7305715976486,32.47424136705356,21.64949424470237
8.375,2165.6834328563973,32.47407498905359,21.64938332603573
8.416666666666666,2124.6836360376724,32.47391313271457,21.649275421809715
8.458333333333334,2084.70525526479,32.47375387559433,21.649169250396223
8.5,2045.7227881715417,32.47359768071195,21.64906512047463
8.541666666666666,2007.711235115546,32.47344281994898,21.648961879965984
8.583333333333334,1970.6466976103254,32.47328969903693,21.648859799357954
8.625,1934.504955246966,32.4731381267285,21.648758751152332
8.666666666666666,1899.2637349439483,32.47298831811189,21.64865887874126
8.708333333333334,1864.900104609145,32.472840187633246,21.64856012508883
8.75,1831.393635333526,32.47269370264079,21.648462468427194
8.791666666666666,1798.7217762398998,32.472548843002144,21.648365895334763
8.833333333333334,1766.862498916497,32.47240558477603,21.648270389850683
8.875,1735.7986998569586,32.47226383671697,21.648175891144646
8.916666666666666,1705.5083320652054,32.47212357357016,21.648082382380107
8.958333333333334,1675.9711691366206,32.47198474470731,21.647989829804875
9.0,1647.1694682535654,32.47184733134253,21.64789822089502
9.041666666666666,2595.3967536236364,36.07866566200367,24.052443774669115
9.083333333333334,2545.131555416251,36.08220996975354,24.05480664650236
9.125,2496.1184712560485,36.08191569014363,24.054610460095756
9.166666666666666,2448.3260910035992,36.081746487031864,24.054497658021244
9.208333333333334,2401.7240202789762,36.08153662172376,24.05435774781584
9.25,2356.2826065453755,36.08139588962579,24.054263926417192
9.291666666666666,2311.972948552893,36.08120654614079,24.054137697427194
9.333333333333334,2268.7668536597293,36.081024346045346,24.0540162306969
9.375,2226.6368351306483,36.08085910861923,24.05390607241282
9.416666666666666,2185.556166419783,36.08069588470279,24.053797256468528
9.458333333333334,2145.4988502242595,36.08052889932988,24.053685932886584
9.5,2106.4394058047988,36.08036170350833,24.053574469005554
9.541666666666666,2068.35271248695,36.080197154109094,24.053464769406062
9.583333333333334,2031.2148053777782,36.080034484047005,24.053356322698004
9.625,1995.0017570350208,36.079873945587046,24.05324929705803
9.666666666666666,1959.690558042783,36.07971497261965,24.053143315079765
9.708333333333334,1925.2600087909973,36.07955770237763,24.053038468251753
9.75,1891.687357948638,36.07940203370657,24.052934689137714
9.791666666666666,1858.9500213251488,36.07924787194844,24.052831914632293
9.833333333333334,1827.02954638871,36.07909530934081,24.052730206227206
9.875,1795.904267373207,36.07894429464033,24.05262952976022
9.916666666666666,1765.5530448213206,36.078794801329025,24.052529867552682
9.958333333333334,1735.9575546642086,36.078646764219876,24.052431176146584
10.0,1707.0993176344018,36.07850013335151,24.05233342223434
