file,id,name,bqm_is_class_id,bqm_is_class_label,bqm_is_class_iri
Mielke.sbml,VRest,,,,
Mielke.sbml,QL,,,,
Mielke.sbml,QC,,,,
Mielke.sbml,QRest,,,,
Mielke.sbml,PL,,,,
Mielke.sbml,PRest,,,,
Mielke.sbml,kabs,,,,
Mielke.sbml,KmLMet1,,,,
Mielke.sbml,VmaxLMet1C,,,,
Mielke.sbml,VmaxLMet1,,,,
Mielke.sbml,KmLMet2,,,,
Mielke.sbml,VmaxLMet2C,,,,
Mielke.sbml,VmaxLMet2,,,,
Mielke.sbml,CBlood,,,,
Mielke.sbml,CLiver,,,,
Mielke.sbml,CVL,,,,
Mielke.sbml,CRest,,,,
Teeguarden.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Teeguarden.sbml,VLc,,,,
Teeguarden.sbml,VBc,,,,
Teeguarden.sbml,VL,,,,
Teeguarden.sbml,VB,,,,
Teeguarden.sbml,VRest,,,,
Teeguarden.sbml,QCc,,,,
Teeguarden.sbml,QC,,,,
Teeguarden.sbml,QLc,,,,
Teeguarden.sbml,QL,,,,
Teeguarden.sbml,QRest,,,,
Teeguarden.sbml,PL,,,,
Teeguarden.sbml,PRest,,,,
Teeguarden.sbml,RBP,,,,
Teeguarden.sbml,kabsMet1C,,,,
Teeguarden.sbml,kabsMet1,,,,
Teeguarden.sbml,VmaxLMetC,,,,
Teeguarden.sbml,VmaxLMet,,,,
Teeguarden.sbml,KmLMet,,,,
Teeguarden.sbml,MW,,,,
Teeguarden.sbml,MWMet,,,,
Teeguarden.sbml,BileFrac,,,,
Teeguarden.sbml,kehrMet1C,,,,
Teeguarden.sbml,kehrMet1,,,,
Teeguarden.sbml,kfeC,,,,
Teeguarden.sbml,kfe,,,,
Teeguarden.sbml,CBlood,,,,
Teeguarden.sbml,CLiver,,,,
Teeguarden.sbml,CRest,,,,
Teeguarden.sbml,CPlasma,,,,
Yang.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Yang.sbml,VLc,,,,
Yang.sbml,VPlasmac,,,,
Yang.sbml,VL,,,,
Yang.sbml,VPlasma,,,,
Yang.sbml,VRest,,,,
Yang.sbml,enterocytes,,,,
Yang.sbml,QC,,,,
Yang.sbml,QLc,,,,
Yang.sbml,QL,,,,
Yang.sbml,QRest,,,,
Yang.sbml,PL,,,,
Yang.sbml,PRest,,,,
Yang.sbml,kstoC,,,,
Yang.sbml,ksto,,,,
Yang.sbml,k0C,,,,
Yang.sbml,k0,,,,
Yang.sbml,kabsC,,,,
Yang.sbml,kabs,,,,
Yang.sbml,kfeC,,,,
Yang.sbml,kfe,,,,
Yang.sbml,kfeMet1C,,,,
Yang.sbml,kfeMet1,,,,
Yang.sbml,kabsMet1C,,,,
Yang.sbml,kabsMet1,,,,
Yang.sbml,kabsMet2C,,,,
Yang.sbml,kabsMet2,,,,
Yang.sbml,EHRrateC,,,,
Yang.sbml,EHRrate,,,,
Yang.sbml,kehrMet1C,,,,
Yang.sbml,kehrMet1,,,,
Yang.sbml,kehrMet2C,,,,
Yang.sbml,kehrMet2,,,,
Yang.sbml,BileFracSIMet1,,,,
Yang.sbml,BileFracSIMet2,,,,
Yang.sbml,fGutMet1,,,,
Yang.sbml,KmGILumenMet1,,,,
Yang.sbml,VmaxGILumenMet1c,,,,
Yang.sbml,VmaxGILumenMet1,,,,
Yang.sbml,fGutMet2,,,,
Yang.sbml,KmGILumenMet2,,,,
Yang.sbml,VmaxGILumenMet2c,,,,
Yang.sbml,VmaxGILumenMet2,,,,
Yang.sbml,BileFracLMet1,,,,
Yang.sbml,BileFracLMet2,,,,
Yang.sbml,fLiverMet1,,,,
Yang.sbml,KmLMet1,,,,
Yang.sbml,VmaxLMet1c,,,,
Yang.sbml,VmaxLMet1,,,,
Yang.sbml,fLiverMet2,,,,
Yang.sbml,KmLMet2,,,,
Yang.sbml,VmaxLMet2c,,,,
Yang.sbml,VmaxLMet2,,,,
Yang.sbml,CSt,,,,
Yang.sbml,CSI,,,,
Yang.sbml,CLiver,,,,
Yang.sbml,CPlasma,,,,
Yang.sbml,CRest,,,,
Yang.sbml,ABile,,,,
Yang.sbml,CGut,,,,
Loizou.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Loizou.sbml,VLc,,,,
Loizou.sbml,VPlasmac,,,,
Loizou.sbml,VGc,,,,
Loizou.sbml,VL,,,,
Loizou.sbml,VPlasma,,,,
Loizou.sbml,VG,,,,
Loizou.sbml,VRest,,,,
Loizou.sbml,QC,,,,
Loizou.sbml,QLc,,,,
Loizou.sbml,QGc,,,,
Loizou.sbml,QL,,,,
Loizou.sbml,QG,,,,
Loizou.sbml,QRest,,,,
Loizou.sbml,Hct,,,,
Loizou.sbml,fu,,,,
Loizou.sbml,k0C,,,,
Loizou.sbml,k0,,,,
Loizou.sbml,kstoC,,,,
Loizou.sbml,ksto,,,,
Loizou.sbml,kabsC,,,,
Loizou.sbml,kabs,,,,
Loizou.sbml,VmaxGMet1C,,,,
Loizou.sbml,VmaxGMet1,,,,
Loizou.sbml,KmGMet1,,,,
Loizou.sbml,VmaxLMet1C,,,,
Loizou.sbml,VmaxLMet1,,,,
Loizou.sbml,KmLMet1,,,,
Loizou.sbml,VmaxLMet2C,,,,
Loizou.sbml,VmaxLMet2,,,,
Loizou.sbml,KmLMet2,,,,
Loizou.sbml,PL,,,,
Loizou.sbml,PRest,,,,
Loizou.sbml,CLiver,,,,
Loizou.sbml,CPlasma,,,,
Loizou.sbml,CPlasma_Total,,,,
Loizou.sbml,CGut,,,,
Loizou.sbml,CRest,,,,
Husoy.sbml,BW,Bodyweight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Husoy.sbml,VLc,Liver volume fraction,PBPKO:00078,fraction of liver,http://purl.obolibrary.org/obo/PBPKO_00078
